file,topic,score
Klug-2001-Interactions among e.txt,9,0.3423648681
Dalesman-2007-Phylogenetic related.txt,5,0.571918854
Schwartz-2000-Linking biodiversity.txt,8,0.8835906954
Nicholsorians-1991-Environmentally Indu.txt,3,0.7850969974
Veblen-1979-Structure and Dynami.txt,4,0.6668563486
Fisher-2000-Seasonal dynamics of.txt,9,0.7396506141
Harcombe-1977-Influence of Fertili.txt,4,0.6997808073
Ultsch-1985-Responses to Anoxia.txt,3,0.8129787772
Dix-1960-A Phytosociological.txt,8,0.7291671406
Cabib-2000-Abolition and revers.txt,7,0.55463749
Bohm-1977-Tritium-Determined W.txt,3,0.8068298332
Nicotra-1999-Reproductive allocat.txt,2,0.5645709566
Bossuyt-2000-Concentrating sample.txt,8,0.3571485002
Yallop-2000-Interrelationships b.txt,9,0.9579329309
Derting-1989-Metabolism and Food.txt,7,0.7041280574
Johnson-2005-Migrants in Neotropi.txt,2,0.5270313777
Doust-1981-Population-Dynamics.txt,3,0.502807642
Lorio-1968-Microsite Effects on.txt,4,0.5485046031
Nilsson-Ortman-2012-Generalists and spec.txt,3,0.3697480244
Hoffmann-2000-Biogeography and cli.txt,3,0.7797344087
Peart-1981-Further Experiments.txt,4,0.4390075211
Carrion-2001-Abrupt vegetation ch.txt,4,0.6852911016
Lalonde-1994-Seasonal Effects on.txt,2,0.4911736785
Szathmary-2000-In Humboldt's footst.txt,10,0.510915467
Loeschcke-2000-Variation in body si.txt,2,0.7205460768
Duan-2000-Genetic structure an.txt,10,0.8245759381
Adams-2000-Pond permanence and.txt,1,0.3674290213
Bess-1963-Population Studies o.txt,6,0.4896818365
Cadenasso-2000-Linking forest edge.txt,4,0.7092533662
Fox-2008-Revealing how specie.txt,8,0.6874788669
Patel-2000-Components of reprod.txt,4,0.5286191384
Kenward-2000-The prevalence of no.txt,6,0.5489718298
Niering-1955-A Shrub Community of.txt,4,0.7058160937
Southern-1965-Mammals of Eastern-E.txt,2,0.5550253823
Wardle-1998-A graph theory appro.txt,6,0.6376254241
Petraitis-1983-Presentation of Nich.txt,8,0.6002288361
Tamarin-1971-Population Biology o.txt,2,0.6182221539
Li-2000-Self-thinning rule_.txt,5,0.4707594192
Thomas-2003-Taxus baccata L.txt,4,0.7086929296
Cooke-1965-Time and the River F.txt,4,0.6100202649
Avery-1971-Estimates of Food Co.txt,7,0.6797671438
Boonstra-1979-Viability of Large-S.txt,2,0.860220615
Takegaki-2000-The role of mounds i.txt,2,0.6232952717
Burks-2000-Macrophyte and fish.txt,5,0.596633877
Doums-1998-Resource allocation.txt,2,0.8481924491
Russell-1993-Recent Centuries of.txt,4,0.7305941077
Brown-2005-Steroid hormone leve.txt,2,0.5874472062
Podani-2002-Resemblance coeffici.txt,6,0.725564282
Bell-1983-Marine Biology - an.txt,9,0.6302558312
Grove-2000-Mosaics of canopy op.txt,4,0.8963911845
Real-1996-Spatial pattern and.txt,6,0.7381402578
Wohlschag-1957-Differences in Metab.txt,9,0.4191380985
Colebour.Ph-1974-Influence of Habitat.txt,6,0.4053521587
"Whittingham-1994-Food Availability, P.txt",2,0.4860696412
Strecker-1954-Regulatory Mechanism.txt,7,0.4638480268
Gunter-1961-Habitat of Juvenile.txt,9,0.3175281548
Potter-2000-Breeding to increase.txt,1,0.261523027
Slagsvold-1984-Clutch Size Variatio.txt,2,0.9978256422
Logofet-2000-The mathematics of M.txt,6,0.8319209685
Vincent-1983-Phytoplankton Produc.txt,9,0.7434007646
Ye-2000-Revegetation of Pb_Z.txt,8,0.6286870746
Harvey-1985-Individual Variation.txt,2,0.9971148363
Beheler-2000-Genetic polymorphism.txt,10,0.7864183308
Levings-1984-Intraspecific and In.txt,4,0.3508123909
Potter-1964-Ecology of Ponderosa.txt,4,0.9426010604
Nelson-2004-Predators reduce pre.txt,5,0.8814284218
Sandnes-2000-Bioturbation and irr.txt,9,0.6101053208
van Gils-2008-Longer guts and high.txt,7,0.7441143104
"Larsen-1994-Movements, Survival.txt",2,0.4933455202
Turner-1996-Tests of ecological.txt,5,0.49945275
Anderson-1968-Catastrophic Drift o.txt,9,0.4353607953
Gibson-1952-The 1951 Census of G.txt,6,0.976918087
Storey-1936-Mortality of fishes.txt,3,0.5848185951
Crawford-1969-Organic Acid Metabol.txt,3,0.623631442
Rousset-2000-Random samples of Ma.txt,10,0.5933991753
Birk-1980-Steady-State and the.txt,4,0.4611986718
Dungey-2000-Plant genetics affec.txt,10,0.2874467255
Krueger-1983-Annual Production of.txt,9,0.8257876229
Pianka-1970-Comparative Autecolo.txt,2,0.5331269011
Protasov-2000-Biotopic variation a.txt,3,0.3646058184
Michener-1977-Population-Structure.txt,2,0.7262138145
Garten-1977-Analysis of Elementa.txt,8,0.3582637133
Glaser-1997-Regional linkages be.txt,3,0.389143302
Peakall-2000-Review of books on e.txt,2,0.4602174204
Brook-1956-Some Observations on.txt,9,0.4505437682
Yue-2000-Alkaloid production.txt,3,0.4621240895
Humphreys-1981-Towards a Simple Ind.txt,6,0.430225874
Thiermann-2000-Sulphide tolerance o.txt,9,0.4529208786
Noble-1960-Fishes and Their Par.txt,5,0.5091394682
Werner-1981-The Role of Foraging.txt,5,0.6587406914
Lourdais-2002-Capital-breeding and.txt,2,0.6681036427
Johnson-1957-The Distribution of.txt,6,0.6674902528
Edwards-2010-Multivariate trade-o.txt,2,0.4054767433
Kelley-2000-Effects of specializ.txt,10,0.8863538539
Burdon-1980-Relative Growth-Rate.txt,3,0.5652970561
Robinson-2000-Nutrient addition ac.txt,7,0.4644616259
Woods-1959-Monthly Variations o.txt,4,0.5543905698
Johnson-2009-Differential mortali.txt,2,0.4595748327
Kamenetsky-2000-Germination strategi.txt,4,0.4611617905
"Dulvy-2000-Fishery stability, l.txt",6,0.542260863
Som-2000-The effect of assort.txt,2,0.5945088833
Norby-2000-Atmospheric CO2 and.txt,8,0.661757493
Epperson-2000-Spatial and spacetim.txt,6,0.8844402086
Inglis-1968-A Device for Automat.txt,3,0.5217029214
Milne-1996-Detection of critica.txt,6,0.616100155
Corby-Harris-2008-Host ecology shapes.txt,6,0.3483805906
Steinaker-2008-Phenology of fine ro.txt,3,0.3489466357
Rudolf-2008-The Impact of Cannib.txt,5,0.9992763941
Bertness-1991-Zonation of Spartina.txt,9,0.6094732665
Lecren-1960-British-Ecological-S.txt,4,0.7032583968
White-2000-Influence of Mississ.txt,10,0.3233824344
Crone-2004-Causes of synchronou.txt,1,0.4845956566
Letcher-1994-Patterns of Overlap.txt,2,0.5509715252
Davidson-1962-The Influence of Eda.txt,8,0.4537474771
Emlen-1991-Breeding Biology of.txt,2,0.6581994525
Kohn-1968-Microhabitats Abunda.txt,2,0.2475193524
Reynolds-1976-Succession and Verti.txt,9,0.4577773686
Meijerink-2000-Identification of ol.txt,9,0.316888783
Hogg-1988-The Contribution of.txt,3,0.4048097372
Pausas-2000-Pteridophyte richnes.txt,8,0.5591064284
Robel-1969-Movements and Flock.txt,6,0.5408701764
Heithaus-1975-Foraging Patterns an.txt,2,0.3859097635
Davidson-1965-Photoperiodism in Fr.txt,3,0.5111194272
Roach-2009-Longitudinal analysi.txt,6,0.4814646993
Menge-1982-Mobile Predators and.txt,5,0.8184383087
Dudley-1990-Mechanisms and Conse.txt,5,0.5550053631
Winston-1963-Humidity Relations i.txt,3,0.7506999778
Moran-1982-The Guild Compositio.txt,4,0.6818671645
Kirkby-2000-The development of l.txt,6,0.2900200962
Orlofske-2012-Parasite transmissio.txt,5,0.7248757046
Pemberton-2000-Predictable risk to.txt,1,0.5769724447
Ostrowski-2000-Quantitative genetic.txt,2,0.3655057267
Jones-1951-An Ecological Study.txt,3,0.3188276706
Kauhala-2000-Predator control and.txt,2,0.6062909436
Langellotto-2000-A trade-off between.txt,2,0.7767497704
Alcaide-2009-Strong philopatry de.txt,10,0.6965427012
Jacquemyn-2010-Size-dependent flowe.txt,3,0.4880513823
Orr-2005-Wrack deposition on.txt,9,0.5692712185
Borchert-1980-Phenology and Ecophy.txt,4,0.5586289647
Orpwood-2006-Effects of food avai.txt,7,0.4627694593
Gunnarsson-1990-Vegetation Structure.txt,2,0.4402366361
"Major-1967-Bunting,Bt - Geograp.txt",8,0.5476523659
Janzen-1976-2 Costa-Rican Bat-Ge.txt,4,0.6782114311
Buechler-2002-Parasite-induced mat.txt,2,0.508974514
Collins-2008-Rank Clocks and Plan.txt,6,0.5843967201
Marcais-2006-Role of an opportuni.txt,4,0.6848833261
Vleeshouwers-1995-Redefining seed dorm.txt,1,0.3822226489
Stuart-2000-Nest mate recognitio.txt,10,0.3453655814
Ratcliffe-1988-Recruitment and Mate.txt,2,0.7156182634
Zacharias-2000-A hierarchical ecolo.txt,10,0.3575754491
Elzinga-2009-Enhanced frugivory o.txt,1,0.5832447237
"Takimoto-2008-Ecosystem Size, but.txt",7,0.4065741851
Nord-1969-Atriplex Species [or.txt,4,0.8290179217
Perring-1958-A Theoretical Approa.txt,8,0.3847435244
Wynne-Edwards-2000-Behavioral endocrino.txt,2,0.5100785675
Zschokke-2000-Short-term responses.txt,10,0.428370032
Yodzis-1998-Local trophodynamics.txt,6,0.3762278321
Zammit-1988-Pre-Dispersal Seed L.txt,1,0.4215099774
McQuaid-2000-Limited wind-driven.txt,9,0.3781956135
Reed-Andersen-2000-Phosphorus flow in a.txt,9,0.3827733591
Hutley-2000-Evapotranspiration f.txt,3,0.6727509027
Yamazaki-2000-A dinoflagellate ada.txt,9,0.4070462869
Akasaka-2012-Hydrologic connectio.txt,8,0.5391541791
Wilken-1967-History and Fire Rec.txt,4,0.9773487008
Griffiths-2000-Testing genetically.txt,8,0.5935011838
Wiencke-2000-Impact of UV-radiati.txt,9,0.447889611
Grabowski-2004-Habitat complexity d.txt,5,0.9162528736
Schaefer-2000-Site fidelity of fem.txt,6,0.7005791873
Wallihan-1939-Use of tentsiometers.txt,8,0.4609410009
Sweetman-1946-A Supplementary Note.txt,4,0.8897623973
Lovelock-2002-Heterogeneity in ino.txt,4,0.3865081027
Serret-2002-Biogeographic differ.txt,9,0.7557745808
Stimson-1974-Analysis of Pattern.txt,9,0.4651221723
Dickson-2008-The relative importa.txt,8,0.7384464146
Korine-2004-Reproductive energet.txt,7,0.4780082707
Tregenza-2000-Inter- and intrapopu.txt,2,0.636304121
Wagner-1981-Seasonal Change in G.txt,8,0.2751166896
Ellison-2005-The statistics of ra.txt,6,0.8688839261
Gamarra-2008-Spatial scaling of m.txt,6,0.6833382018
Boecklen-1989-Size and Shape of Sa.txt,2,0.3303970708
Haven-1973-Competition for Food.txt,2,0.7560537465
Paruelo-1995-Water Losses in the.txt,3,0.6357558498
Gimingham-1957-British-Ecological-S.txt,4,0.4481932955
Buckley-2010-Understanding the ro.txt,6,0.688095973
"Stirnadel-1997-Prevalence, host spe.txt",5,0.5155748136
Zink-2000-The evolution of int.txt,2,0.5402457174
Dekroon-1986-Elasticity - the Rel.txt,2,0.4162488167
van de Pol-2012-Fluctuations in popu.txt,2,0.560155707
Hussey-2010-Maternal investment.txt,2,0.8849340397
Adler-2005-Evidence for a gener.txt,4,0.9249827354
MacNeil-2000-Differential physico.txt,5,0.4318269999
Gale-1972-Availability of Carb.txt,3,0.9961857456
Papastamatiou-2011-Scales of orientatio.txt,6,0.5098650288
Stimson-1973-Role of Territory in.txt,2,0.7612398029
Tombre-1996-An experimental stud.txt,2,0.9601464624
Wootton-2000-Effects of disturban.txt,4,0.5721555987
Davies-1976-Comparison of Life-C.txt,2,0.6769717013
Simioni-2003-Tree layer spatial s.txt,4,0.4690683126
Witting-2000-Modelling the optima.txt,6,0.6585199466
Wieczorek-2000-Biogeography and evo.txt,10,0.5481254213
Sprules-1972-Effects of Size-Sele.txt,5,0.535668189
Lubchenco-1980-Algal Zonation in th.txt,5,0.461113415
Koller-1956-Germination Regulati.txt,3,0.4622089841
Phillips-1958-Floating Communities.txt,9,0.5224807397
Menhinick-1962-Comparison of Invert.txt,8,0.4213431741
Sutherla.Jp-1972-Energetics of High a.txt,2,0.2857073593
Borcard-2004-Dissecting the spati.txt,6,0.8024127893
Vandenbo.RSchlinge.EiLagace-1966-Parasitization of Ac.txt,5,0.5916800639
Strong-1990-Realistic Models of.txt,6,0.8709639312
Coulson-2004-The demographic cons.txt,6,0.9223530174
Bingham-2010-Specificity and trad.txt,5,0.4875289982
Cole-1941-The root habits of c.txt,3,0.4193070294
Lounibos-1979-Temporal and Spatial.txt,5,0.8322742559
Vijverberg-2000-Incipient adaptive r.txt,10,0.7404244294
Langen-2000-The red and the blac.txt,1,0.3421168724
Durell-1993-Sex-Related Differen.txt,2,0.7148925874
Hughes-2009-Ecological impacts o.txt,8,0.5653383736
Sabiiti-1987-Fire and Acacia Seed.txt,4,0.7913856287
Hargrave-2011-Variation in resourc.txt,8,0.5752511891
Hawkins-1988-Species-Diversity in.txt,5,0.399862689
Lennartsson-2002-Extinction threshold.txt,10,0.4234403138
Heckathorn-1994-Drought-Induced Nitr.txt,3,0.7682395915
Descamps-2008-Cohort effects in re.txt,2,0.5856612802
Courant-2010-Foraging decisions o.txt,5,0.346450827
Fauchald-2000-Scale-dependent pred.txt,6,0.6489440458
Douglas-1989-Clonal Growth of Sal.txt,4,0.3159264893
Mutze-2000-Effects of molluscic.txt,6,0.5066790848
Cumming-2000-Using habitat models.txt,6,0.655332152
Townsend-2007-Controls over foliar.txt,8,0.4783795194
Benkendorff-2000-Tyrian purple precur.txt,9,0.8077819215
Brown-1961-Populations of Amphi.txt,4,0.8637173526
Mares-1982-An Experimental-Anal.txt,2,0.6659814704
Beale-2006-Climate change may a.txt,6,0.9014187217
Budd-2000-A dictionary of envi.txt,10,0.5862541948
Arriaga-2000-Types and causes of.txt,4,0.9981128327
Falinska-1999-Seed bank dynamics i.txt,4,0.5875093001
Pilastro-2003-Long living and repr.txt,2,0.6883943406
Qian-2007-Ecological applicati.txt,6,0.6973342458
Salt-1966-An Examination of Lo.txt,6,0.7721099152
Polansky-2009-Likelihood ridges an.txt,6,0.9986624235
Wood-1952-An Analysis of Ecolo.txt,3,0.7944720829
White-2010-Synthesizing mechani.txt,5,0.4574011004
Baker-2000-Nest predation on bl.txt,6,0.9181598431
Ivimeycook-1963-Hypericum-Linarifoli.txt,4,0.7723808025
"Morin-1987-Predation, Breeding.txt",5,0.5310941591
Smallwood-1993-Web-Site Tenure in t.txt,1,0.2981894374
Elliott-1978-Estimation of Daily.txt,7,0.8169278487
Olesen-2008-Temporal dynamics in.txt,6,0.5637943106
Kowalke-2000-Ecology and energeti.txt,9,0.6153193942
Oosterhuis-2000-Release of the enzym.txt,9,0.8325611939
Boring-1984-The Role of Black Lo.txt,4,0.3561332702
Krueger-1965-Comparative Photosyn.txt,3,0.703895668
"Rand-2004-Competition, facilit.txt",5,0.3641805756
Travers-1991-The Influence of Sta.txt,2,0.7784728599
Raspe-2000-Sorbus aucuparia L.txt,4,0.5375793727
"Walters-2000-Seed size, nitrogen.txt",3,0.4574242249
"Davies-1996-Food patchiness, ter.txt",2,0.6503320364
Fridley-2005-Connecting fine- and.txt,6,0.4943006784
Ciannelli-2010-Small-scale genetic.txt,9,0.4338667704
Dickie-2007-Is oak establishment.txt,4,0.7163405306
Tallents-2012-Territory quality de.txt,2,0.4223488476
Peters-2000-Testosterone is invo.txt,2,0.8742526056
Veale-2000-An in situ study of.txt,9,0.3536804079
Carroll-2000-Detecting and modeli.txt,6,0.8870431842
Goldstein-1985-Resource Utilization.txt,3,0.4864898653
Maxwell-2000-Female reproductive.txt,2,0.9802697242
Hebert-2000-Hydrography and popu.txt,10,0.998771896
Poorter-2005-A monocarpic tree sp.txt,4,0.5273053591
Kafanov-2000-Ichthyofaunistic bio.txt,9,0.3517431909
Elagib-2000-Recent trends and an.txt,3,0.7324490887
Bernstein-1991-Individual Decisions.txt,6,0.4677721358
Weis-1985-Potential Selective.txt,5,0.6565396385
Schemske-1978-Evolution of Reprodu.txt,2,0.3266790926
Gardner-2010-Spatially explicit i.txt,6,0.9725357669
Hovanitz-1941-Parallel ecogenotypi.txt,3,0.5837787007
Saltz-2000-The effect of space-.txt,2,0.5839048646
Scott-1973-Convergence of Popul.txt,2,0.5082688316
Wagner-2000-Additive partitionin.txt,8,0.5209824117
Akesson-2000-Wind selectivity of.txt,6,0.5600551834
Brokaw-1989-Species Composition.txt,4,0.638086048
Dolch-2000-Defoliation of alder.txt,3,0.4586699169
Kikkawa-1968-Ecological Associati.txt,4,0.9096698297
Woo-2008-Individual specializ.txt,2,0.316782429
Zimmer-1999-Regulatory effects o.txt,9,0.4172974939
Piqueras-1999-Herbivory and ramet.txt,2,0.4501814117
Barrett-2006-The ecology of mothe.txt,2,0.452616506
Hall-1980-The Role of Drift Di.txt,2,0.4707692276
Birch-1945-The Biotic Potential.txt,3,0.8820053654
Ripple-2000-Historical forest pa.txt,4,0.6644161843
Sakai-1973-Freezing Resistance.txt,4,0.8235492695
Urban-2000-Forest gradient resp.txt,3,0.4474875497
Reiners-1966-Water Budget of a Fo.txt,3,0.6292579886
Otto-2007-Climatic variation a.txt,6,0.4925523347
Chapman-2009-Evaluating accuracy.txt,6,0.8517091218
Strauss-1987-Direct and Indirect.txt,5,0.629855908
Allaine-2000-Male-biased sex rati.txt,2,0.9942962378
Fordyce-2001-The role of plant tr.txt,5,0.6500419878
Witter-2012-Behavioural trade-of.txt,6,0.4964033976
Howmille.R-1969-Studies on Some Inla.txt,9,0.8010291996
Johnson-1961-Food-Habits of Roden.txt,7,0.5291322592
Nachman-1987-Systems-Analysis of.txt,5,0.5621220867
Mackenzie-1952-Fluctuations in the.txt,6,0.4975234497
Bierzychudek-1987-Pollinators Increase.txt,2,0.6754255211
King-1999-Tree architecture in.txt,3,0.5653417717
Ueno-2007-What makes the sex r.txt,2,0.6600315637
Fergusson-2000-Predation by white s.txt,9,0.4009399741
Benedetti-Cecchi-2005-Interactive effects.txt,4,0.9307512721
Ward-2000-Chance and determini.txt,4,0.4366150301
Sandercock-2000-Survival rates of a.txt,6,0.6563435184
Treherne-1977-Diel Activity of an.txt,9,0.6122290473
Haines-1977-Energy-Flow through.txt,4,0.3349024402
Nichols-2000-Estimation of contri.txt,6,0.8805706648
Sun-2011-Flowering phenology.txt,1,0.1
Anekonda-2000-Contrasting adaptati.txt,5,0.8499590554
Oosting-1937-The vegetation of a.txt,4,0.849099379
Murdoch-1992-Size-Selective Sex-A.txt,6,0.5290180932
Rau-1939-Population studies i.txt,2,0.7678548108
Lindquist-1995-Can Small Rare Prey.txt,5,0.774942991
Schmidt-2000-Interactions between.txt,5,0.4870452142
Progar-2000-Respiration from coa.txt,9,0.369338777
Bernays-1994-Dietary Mixing in a.txt,7,0.5204438969
Bowers-1991-Fungal Mediation of.txt,5,0.6359992817
Andersson-2001-Protein fingerprinti.txt,10,0.6934864786
Willeford-1956-The Solubility of 3-.txt,3,0.983015357
Cuddington-2000-Diffusion-limited pr.txt,5,0.5268103668
Klanderud-2005-Climate change effec.txt,8,0.5073498476
Lutz-1936-The practice of silv.txt,4,0.8379350006
Matyjasiak-2000-Imitating the initia.txt,2,0.7599082681
Vogel-1968-Sun Leaves and Shade.txt,3,0.6954621302
Young-1950-A Note on Vegetative.txt,4,0.7146789343
Hawkins-1990-Global Patterns of P.txt,6,0.482534582
Moe-2002-Density-dependent co.txt,6,0.4675954545
Verhulst-1997-Natal dispersal of G.txt,2,0.5482661028
Flint-2000-Annual survival and.txt,6,0.7971033457
Cunningham-2000-Effects of habitat f.txt,1,0.3369608012
Duarte-2000-Marine biodiversity.txt,8,0.6873904485
Brook-2000-Pessimistic and opti.txt,6,0.7301949847
Schaffers-2000-Reliability of Ellen.txt,8,0.6827946425
Fortin-1994-Edge-Detection Algor.txt,6,0.8945669573
Collins-1992-Fire Frequency and C.txt,6,0.4892948076
Doutrelant-2000-Effect of blue tit s.txt,2,0.7622667897
Venterea-2000-Mechanisms and kinet.txt,8,0.5327283881
Matlack-1994-Plant-Species Migrat.txt,4,0.4899318329
McIntire-2004-Understanding natura.txt,6,0.7179159038
Penningt.W-1974-Seston and Sediment.txt,9,0.8487120079
Kassen-2000-The ecology and gene.txt,10,0.621960061
Salo-2008-Risk induced by a na.txt,5,0.52509404
Hubbs-2000-Survival of Gambusia.txt,9,0.5045341893
Axler-1981-The Importance of Re.txt,9,0.594332208
Reynolds-1956-Effects of Burning o.txt,4,0.805277429
Hauer-1981-Larval Specializatio.txt,2,0.3274961649
Kamata-2000-Population dynamics.txt,6,0.6714076273
Rose-1990-The Importance of Sc.txt,6,0.4605715995
Wright-2000-Poachers alter mamma.txt,4,0.5011039882
Johansson-2000-The influence of amm.txt,7,0.4896753326
Little-2008-Black yeast symbiont.txt,5,0.5731623909
Schneider-2000-Natural selection an.txt,10,0.5344071461
Kullman-1995-New and Firm Evidenc.txt,4,0.5742653492
Tilman-1996-Biodiversity_ Popula.txt,6,0.3739593288
Ayyad-1976-Vegetation and Envir.txt,4,0.6046817764
Okland-1996-Population biology o.txt,4,0.453725414
Van De Koppel-2001-Do alternate stable.txt,9,0.6268293634
"Leather-2000-Herbivory, phenology.txt",5,0.4725914457
Baden-Powell-1937-On a marine holocene.txt,9,0.6658703355
Richards-2000-Adaptive feeding acr.txt,6,0.5455959084
Needham-1953-Archbold Biological.txt,4,0.9181595607
Kirkwood-2000-Across the open fiel.txt,10,0.6262818857
Griffiths-1991-Interspecific Compet.txt,2,0.7250446435
Inouye-1999-Integrating nested s.txt,6,0.7922472704
Ainley-1994-Ecological Structure.txt,6,0.3823699771
van de Wolfshaar-2008-Population feedback.txt,2,0.5104698106
Henke-2000-Use of aluminum foil.txt,2,0.4767815604
Van Dooren-2000-The evolutionary dyn.txt,2,0.3798617775
Whittam-1981-Species Interactions.txt,8,0.4334359034
Van der Velde-2000-Isolation and charac.txt,10,0.9994501205
"Taylor-1974-Insect Migration, Fl.txt",3,0.2753988687
Molero-Baltanas-2000-New data on the Zyge.txt,2,0.4459300479
Jamieson-2000-Increased egg infert.txt,10,0.5161232308
Dyer-1976-Plant-Animal Interac.txt,3,0.6205004237
